sale_id,order_id,date_key,customer_key,product_key,location_key,Sales,Quantity,Discount,Profit
3892,US-2016-163881,1027,134,660,63,1684.752,6,0.2,210.594
3892,US-2016-163881,1027,134,660,142,1684.752,6,0.2,210.594
3893,US-2016-163881,1027,134,1531,2,559.92,8,0.0,190.3728
3893,US-2016-163881,1027,134,1531,4,559.92,8,0.0,190.3728
3893,US-2016-163881,1027,134,1531,14,559.92,8,0.0,190.3728
3893,US-2016-163881,1027,134,1531,26,559.92,8,0.0,190.3728
3893,US-2016-163881,1027,134,1531,63,559.92,8,0.0,190.3728
3893,US-2016-163881,1027,134,1531,142,559.92,8,0.0,190.3728
3894,US-2016-144547,1013,475,654,15,279.944,7,0.2,48.9902
3894,US-2016-144547,1013,475,654,17,279.944,7,0.2,48.9902
3894,US-2016-144547,1013,475,654,33,279.944,7,0.2,48.9902
3894,US-2016-144547,1013,475,654,67,279.944,7,0.2,48.9902
3895,US-2014-112200,315,680,1241,432,9.98,5,0.8,-16.467
3896,CA-2017-110212,1185,320,1627,465,48.9,5,0.0,18.093
3897,CA-2017-134285,1405,104,1095,66,3.552,3,0.2,1.2432
3898,CA-2017-134285,1405,104,89,66,15.552,3,0.2,5.4432
3899,CA-2017-102267,1398,562,1095,466,2.368,2,0.2,0.8288
3900,CA-2017-157980,1405,130,431,214,127.984,2,0.2,25.5968
3901,CA-2015-121097,357,246,291,467,10.368,2,0.2,3.6288
3902,CA-2015-151043,656,68,1628,12,47.984,2,0.2,-1.1996
3902,CA-2015-151043,656,68,1628,64,47.984,2,0.2,-1.1996
3902,CA-2015-151043,656,68,1628,75,47.984,2,0.2,-1.1996
3902,CA-2015-151043,656,68,1628,106,47.984,2,0.2,-1.1996
3903,US-2015-119312,614,38,1231,2,270.34,14,0.0,75.6952
3903,US-2015-119312,614,38,1231,4,270.34,14,0.0,75.6952
3903,US-2015-119312,614,38,1231,14,270.34,14,0.0,75.6952
3903,US-2015-119312,614,38,1231,26,270.34,14,0.0,75.6952
3903,US-2015-119312,614,38,1231,63,270.34,14,0.0,75.6952
3903,US-2015-119312,614,38,1231,142,270.34,14,0.0,75.6952
3904,CA-2015-167010,438,726,1311,12,98.112,7,0.2,18.396
3904,CA-2015-167010,438,726,1311,64,98.112,7,0.2,18.396
3904,CA-2015-167010,438,726,1311,75,98.112,7,0.2,18.396
3904,CA-2015-167010,438,726,1311,106,98.112,7,0.2,18.396
3905,CA-2015-167010,438,726,724,12,563.808,4,0.2,21.1428
3905,CA-2015-167010,438,726,724,64,563.808,4,0.2,21.1428
3905,CA-2015-167010,438,726,724,75,563.808,4,0.2,21.1428
3905,CA-2015-167010,438,726,724,106,563.808,4,0.2,21.1428
3906,CA-2015-167010,438,726,851,12,10.428,4,0.7,-6.952
3906,CA-2015-167010,438,726,851,64,10.428,4,0.7,-6.952
3906,CA-2015-167010,438,726,851,75,10.428,4,0.7,-6.952
3906,CA-2015-167010,438,726,851,106,10.428,4,0.7,-6.952
3907,CA-2015-167010,438,726,1318,12,547.136,4,0.2,-68.392
3907,CA-2015-167010,438,726,1318,64,547.136,4,0.2,-68.392
3907,CA-2015-167010,438,726,1318,75,547.136,4,0.2,-68.392
3907,CA-2015-167010,438,726,1318,106,547.136,4,0.2,-68.392
3908,CA-2015-167010,438,726,505,12,14.85,5,0.4,-3.2175
3908,CA-2015-167010,438,726,505,64,14.85,5,0.4,-3.2175
3908,CA-2015-167010,438,726,505,75,14.85,5,0.4,-3.2175
3908,CA-2015-167010,438,726,505,106,14.85,5,0.4,-3.2175
3909,CA-2015-167010,438,726,105,12,41.988,2,0.4,-9.7972
3909,CA-2015-167010,438,726,105,64,41.988,2,0.4,-9.7972
3909,CA-2015-167010,438,726,105,75,41.988,2,0.4,-9.7972
3909,CA-2015-167010,438,726,105,106,41.988,2,0.4,-9.7972
3910,CA-2015-167010,438,726,1194,12,7.584,1,0.2,2.37
3910,CA-2015-167010,438,726,1194,64,7.584,1,0.2,2.37
3910,CA-2015-167010,438,726,1194,75,7.584,1,0.2,2.37
3910,CA-2015-167010,438,726,1194,106,7.584,1,0.2,2.37
3911,CA-2015-167010,438,726,1629,12,352.45,5,0.5,-211.47
3911,CA-2015-167010,438,726,1629,64,352.45,5,0.5,-211.47
3911,CA-2015-167010,438,726,1629,75,352.45,5,0.5,-211.47
3911,CA-2015-167010,438,726,1629,106,352.45,5,0.5,-211.47
3912,CA-2017-126788,1220,456,1630,436,470.376,3,0.2,52.9173
3913,CA-2017-148068,1325,153,998,24,19.44,3,0.0,9.3312
3913,CA-2017-148068,1325,153,998,30,19.44,3,0.0,9.3312
3913,CA-2017-148068,1325,153,998,46,19.44,3,0.0,9.3312
3913,CA-2017-148068,1325,153,998,165,19.44,3,0.0,9.3312
3914,CA-2017-148068,1325,153,883,24,9.82,2,0.0,3.2406
3914,CA-2017-148068,1325,153,883,30,9.82,2,0.0,3.2406
3914,CA-2017-148068,1325,153,883,46,9.82,2,0.0,3.2406
3914,CA-2017-148068,1325,153,883,165,9.82,2,0.0,3.2406
3915,US-2017-142573,1263,587,862,52,801.6,5,0.5,-448.896
3916,US-2017-142573,1263,587,39,52,161.568,2,0.2,10.098
3917,US-2017-142573,1263,587,1631,52,16.096,2,0.2,5.2312
3918,US-2017-142573,1263,587,856,52,7.656,4,0.7,-6.1248
3919,US-2017-142573,1263,587,71,52,311.976,3,0.2,-42.8967
3920,US-2015-148817,673,471,424,338,61.68,4,0.0,16.6536
3921,US-2015-148817,673,471,1418,338,63.96,4,0.0,30.7008
3922,CA-2016-110044,879,289,1523,27,359.976,3,0.2,35.9976
3922,CA-2016-110044,879,289,1523,37,359.976,3,0.2,35.9976
3922,CA-2016-110044,879,289,1523,156,359.976,3,0.2,35.9976
3923,CA-2017-146920,1304,254,220,27,25.344,6,0.2,7.92
3923,CA-2017-146920,1304,254,220,37,25.344,6,0.2,7.92
3923,CA-2017-146920,1304,254,220,156,25.344,6,0.2,7.92
3924,CA-2017-146920,1304,254,1632,27,26.72,5,0.2,9.352
3924,CA-2017-146920,1304,254,1632,37,26.72,5,0.2,9.352
3924,CA-2017-146920,1304,254,1632,156,26.72,5,0.2,9.352
3925,CA-2014-103940,249,203,469,6,30.28,2,0.0,1.2112
3925,CA-2014-103940,249,203,469,60,30.28,2,0.0,1.2112
3925,CA-2014-103940,249,203,469,61,30.28,2,0.0,1.2112
3926,CA-2014-103940,249,203,1231,6,57.93,3,0.0,16.2204
3926,CA-2014-103940,249,203,1231,60,57.93,3,0.0,16.2204
3926,CA-2014-103940,249,203,1231,61,57.93,3,0.0,16.2204
3927,CA-2014-103940,249,203,1398,6,35.34,2,0.0,13.4292
3927,CA-2014-103940,249,203,1398,60,35.34,2,0.0,13.4292
3927,CA-2014-103940,249,203,1398,61,35.34,2,0.0,13.4292
3928,CA-2014-103940,249,203,143,6,137.24,5,0.2,46.3185
3928,CA-2014-103940,249,203,143,60,137.24,5,0.2,46.3185
3928,CA-2014-103940,249,203,143,61,137.24,5,0.2,46.3185
3929,CA-2016-162082,774,366,637,115,241.332,5,0.32,-14.196
3930,CA-2016-162082,774,366,553,115,5.184,1,0.2,1.8792
3931,CA-2016-162082,774,366,1072,115,145.544,7,0.2,16.3737
3932,CA-2016-132094,937,501,1633,12,5.472,3,0.2,1.6416
3932,CA-2016-132094,937,501,1633,64,5.472,3,0.2,1.6416
3932,CA-2016-132094,937,501,1633,75,5.472,3,0.2,1.6416
3932,CA-2016-132094,937,501,1633,106,5.472,3,0.2,1.6416
3933,CA-2016-132094,937,501,1026,12,47.984,2,0.2,13.1956
3933,CA-2016-132094,937,501,1026,64,47.984,2,0.2,13.1956
3933,CA-2016-132094,937,501,1026,75,47.984,2,0.2,13.1956
3933,CA-2016-132094,937,501,1026,106,47.984,2,0.2,13.1956
3934,CA-2017-123001,1309,498,876,411,9.4,5,0.0,2.726
3935,CA-2017-123001,1309,498,200,411,74.0,5,0.0,37.0
3936,CA-2017-123001,1309,498,1574,411,201.584,2,0.2,12.599
3937,CA-2015-118955,509,722,1634,71,28.752,3,0.2,9.3444
3938,CA-2015-118955,509,722,758,71,27.216,3,0.2,9.8658
3939,CA-2015-118955,509,722,909,71,197.372,2,0.3,-25.3764
3940,US-2016-143448,1043,709,468,468,1424.9,5,0.0,356.225
3941,CA-2017-117863,1202,359,1037,24,14.56,2,0.0,6.2608
3941,CA-2017-117863,1202,359,1037,30,14.56,2,0.0,6.2608
3941,CA-2017-117863,1202,359,1037,46,14.56,2,0.0,6.2608
3941,CA-2017-117863,1202,359,1037,165,14.56,2,0.0,6.2608
3942,CA-2017-117863,1202,359,541,24,3.048,1,0.2,1.0287
3942,CA-2017-117863,1202,359,541,30,3.048,1,0.2,1.0287
3942,CA-2017-117863,1202,359,541,46,3.048,1,0.2,1.0287
3942,CA-2017-117863,1202,359,541,165,3.048,1,0.2,1.0287
3943,CA-2017-160458,1211,14,785,32,25.92,5,0.2,9.072
3943,CA-2017-160458,1211,14,1729,32,25.92,5,0.2,9.072
3944,US-2016-142685,874,727,1440,251,835.17,7,0.0,16.7034
3945,CA-2016-133144,837,158,615,2,17.34,3,0.0,8.4966
3945,CA-2016-133144,837,158,615,4,17.34,3,0.0,8.4966
3945,CA-2016-133144,837,158,615,14,17.34,3,0.0,8.4966
3945,CA-2016-133144,837,158,615,26,17.34,3,0.0,8.4966
3945,CA-2016-133144,837,158,615,63,17.34,3,0.0,8.4966
3945,CA-2016-133144,837,158,615,142,17.34,3,0.0,8.4966
3946,CA-2017-167871,1386,579,1507,241,44.384,1,0.2,15.5344
3947,CA-2017-167871,1386,579,329,241,2.944,1,0.2,-0.6624
3948,CA-2016-119963,1021,18,183,90,6.368,2,0.2,1.0348
3949,CA-2016-119963,1021,18,586,90,48.848,2,0.2,15.8756
3950,CA-2016-119963,1021,18,316,90,19.648,2,0.2,6.6312
3950,CA-2016-119963,1021,18,368,90,19.648,2,0.2,6.6312
3951,CA-2016-119963,1021,18,165,90,255.108,6,0.3,-18.222
3952,CA-2014-121167,321,374,835,266,17.248,2,0.2,6.0368
3953,US-2016-151862,761,22,1635,77,159.984,2,0.2,13.9986
3954,CA-2017-152961,1079,184,70,360,12.7,2,0.0,5.842
3955,CA-2014-133228,86,385,498,84,5.47,1,0.0,2.3521
3955,CA-2014-133228,86,385,498,152,5.47,1,0.0,2.3521
3955,CA-2014-133228,86,385,498,186,5.47,1,0.0,2.3521
3956,CA-2014-133228,86,385,1051,84,79.36,4,0.0,23.808
3956,CA-2014-133228,86,385,1051,152,79.36,4,0.0,23.808
3956,CA-2014-133228,86,385,1051,186,79.36,4,0.0,23.808
3957,CA-2016-114951,877,36,1268,10,22.14,3,0.0,6.4206
3957,CA-2016-114951,877,36,1268,35,22.14,3,0.0,6.4206
3957,CA-2016-114951,877,36,1268,95,22.14,3,0.0,6.4206
3958,CA-2016-156573,850,182,1106,396,11.277,3,0.7,-8.6457
3959,CA-2016-156573,850,182,326,396,4.448,2,0.2,0.3336
3960,CA-2016-156573,850,182,1636,396,44.76,3,0.2,14.547
3961,CA-2015-113901,631,469,1217,84,38.28,6,0.0,17.6088
3961,CA-2015-113901,631,469,1217,152,38.28,6,0.0,17.6088
3961,CA-2015-113901,631,469,1217,186,38.28,6,0.0,17.6088
3962,CA-2015-113901,631,469,1003,84,149.95,5,0.0,44.985
3962,CA-2015-113901,631,469,1003,152,149.95,5,0.0,44.985
3962,CA-2015-113901,631,469,1003,186,149.95,5,0.0,44.985
3963,CA-2017-134838,1114,526,1015,2,12.84,3,0.0,3.4668
3963,CA-2017-134838,1114,526,1015,4,12.84,3,0.0,3.4668
3963,CA-2017-134838,1114,526,1015,14,12.84,3,0.0,3.4668
3963,CA-2017-134838,1114,526,1015,26,12.84,3,0.0,3.4668
3963,CA-2017-134838,1114,526,1015,63,12.84,3,0.0,3.4668
3963,CA-2017-134838,1114,526,1015,142,12.84,3,0.0,3.4668
3964,CA-2017-134838,1114,526,952,2,44.67,3,0.0,12.0609
3964,CA-2017-134838,1114,526,952,4,44.67,3,0.0,12.0609
3964,CA-2017-134838,1114,526,952,14,44.67,3,0.0,12.0609
3964,CA-2017-134838,1114,526,952,26,44.67,3,0.0,12.0609
3964,CA-2017-134838,1114,526,952,63,44.67,3,0.0,12.0609
3964,CA-2017-134838,1114,526,952,142,44.67,3,0.0,12.0609
3965,CA-2016-120257,964,618,1637,12,7.872,3,0.2,0.8856
3965,CA-2016-120257,964,618,1637,64,7.872,3,0.2,0.8856
3965,CA-2016-120257,964,618,1637,75,7.872,3,0.2,0.8856
3965,CA-2016-120257,964,618,1637,106,7.872,3,0.2,0.8856
3966,CA-2014-164910,305,665,281,197,7.872,3,0.2,0.8856
3967,CA-2016-149902,792,387,672,24,88.04,4,0.0,22.8904
3967,CA-2016-149902,792,387,672,30,88.04,4,0.0,22.8904
3967,CA-2016-149902,792,387,672,46,88.04,4,0.0,22.8904
3967,CA-2016-149902,792,387,672,165,88.04,4,0.0,22.8904
3968,CA-2016-146010,841,259,618,98,40.635,7,0.7,-32.508
3969,US-2015-163685,495,723,177,66,5.728,8,0.8,-9.1648
3970,US-2015-163685,495,723,1638,66,42.24,10,0.2,13.2
3971,CA-2014-135090,315,728,1374,2,53.82,9,0.0,24.219
3971,CA-2014-135090,315,728,1374,4,53.82,9,0.0,24.219
3971,CA-2014-135090,315,728,1374,14,53.82,9,0.0,24.219
3971,CA-2014-135090,315,728,1374,26,53.82,9,0.0,24.219
3971,CA-2014-135090,315,728,1374,63,53.82,9,0.0,24.219
3971,CA-2014-135090,315,728,1374,142,53.82,9,0.0,24.219
3972,CA-2015-132374,398,391,1522,424,79.36,4,0.0,20.6336
3973,CA-2016-167556,789,50,958,24,13.48,2,0.0,6.74
3973,CA-2016-167556,789,50,958,30,13.48,2,0.0,6.74
3973,CA-2016-167556,789,50,958,46,13.48,2,0.0,6.74
3973,CA-2016-167556,789,50,958,165,13.48,2,0.0,6.74
3974,CA-2016-167556,789,50,995,24,29.8,5,0.2,9.3125
3974,CA-2016-167556,789,50,995,30,29.8,5,0.2,9.3125
3974,CA-2016-167556,789,50,995,46,29.8,5,0.2,9.3125
3974,CA-2016-167556,789,50,995,165,29.8,5,0.2,9.3125
3975,CA-2016-167556,789,50,29,24,414.0,8,0.0,124.2
3975,CA-2016-167556,789,50,29,30,414.0,8,0.0,124.2
3975,CA-2016-167556,789,50,29,46,414.0,8,0.0,124.2
3975,CA-2016-167556,789,50,29,165,414.0,8,0.0,124.2
3975,CA-2016-167556,789,50,1339,24,414.0,8,0.0,124.2
3975,CA-2016-167556,789,50,1339,30,414.0,8,0.0,124.2
3975,CA-2016-167556,789,50,1339,46,414.0,8,0.0,124.2
3975,CA-2016-167556,789,50,1339,165,414.0,8,0.0,124.2
3976,CA-2016-167556,789,50,784,24,41.328,7,0.2,14.9814
3976,CA-2016-167556,789,50,784,30,41.328,7,0.2,14.9814
3976,CA-2016-167556,789,50,784,46,41.328,7,0.2,14.9814
3976,CA-2016-167556,789,50,784,165,41.328,7,0.2,14.9814
3977,US-2016-116400,994,519,1639,196,39.92,4,0.0,11.1776
3978,CA-2017-101308,1339,436,129,6,8.94,3,0.0,4.1124
3978,CA-2017-101308,1339,436,129,60,8.94,3,0.0,4.1124
3978,CA-2017-101308,1339,436,129,61,8.94,3,0.0,4.1124
3979,CA-2017-101308,1339,436,514,6,84.784,2,0.2,-20.1362
3979,CA-2017-101308,1339,436,514,60,84.784,2,0.2,-20.1362
3979,CA-2017-101308,1339,436,514,61,84.784,2,0.2,-20.1362
3980,CA-2014-114517,346,261,982,24,53.316,2,0.4,-19.5492
3980,CA-2014-114517,346,261,982,30,53.316,2,0.4,-19.5492
3980,CA-2014-114517,346,261,982,46,53.316,2,0.4,-19.5492
3980,CA-2014-114517,346,261,982,165,53.316,2,0.4,-19.5492
3981,CA-2014-114517,346,261,556,24,56.52,3,0.0,15.8256
3981,CA-2014-114517,346,261,556,30,56.52,3,0.0,15.8256
3981,CA-2014-114517,346,261,556,46,56.52,3,0.0,15.8256
3981,CA-2014-114517,346,261,556,165,56.52,3,0.0,15.8256
3982,CA-2017-119564,1413,485,565,6,22.77,3,0.0,9.7911
3982,CA-2017-119564,1413,485,565,60,22.77,3,0.0,9.7911
3982,CA-2017-119564,1413,485,565,61,22.77,3,0.0,9.7911
3983,CA-2016-135265,887,667,52,2,287.968,4,0.2,-3.5996
3983,CA-2016-135265,887,667,52,4,287.968,4,0.2,-3.5996
3983,CA-2016-135265,887,667,52,14,287.968,4,0.2,-3.5996
3983,CA-2016-135265,887,667,52,26,287.968,4,0.2,-3.5996
3983,CA-2016-135265,887,667,52,63,287.968,4,0.2,-3.5996
3983,CA-2016-135265,887,667,52,142,287.968,4,0.2,-3.5996
3984,CA-2016-135265,887,667,1307,2,2799.96,5,0.2,944.9865
3984,CA-2016-135265,887,667,1307,4,2799.96,5,0.2,944.9865
3984,CA-2016-135265,887,667,1307,14,2799.96,5,0.2,944.9865
3984,CA-2016-135265,887,667,1307,26,2799.96,5,0.2,944.9865
3984,CA-2016-135265,887,667,1307,63,2799.96,5,0.2,944.9865
3984,CA-2016-135265,887,667,1307,142,2799.96,5,0.2,944.9865
3985,CA-2016-135265,887,667,1458,2,48.94,1,0.0,24.47
3985,CA-2016-135265,887,667,1458,4,48.94,1,0.0,24.47
3985,CA-2016-135265,887,667,1458,14,48.94,1,0.0,24.47
3985,CA-2016-135265,887,667,1458,26,48.94,1,0.0,24.47
3985,CA-2016-135265,887,667,1458,63,48.94,1,0.0,24.47
3985,CA-2016-135265,887,667,1458,142,48.94,1,0.0,24.47
3986,CA-2016-108735,808,342,719,469,257.499,3,0.15,24.2352
3987,CA-2017-112333,1162,581,491,171,2591.56,4,0.0,621.9744
3988,CA-2017-112333,1162,581,1640,171,41.95,5,0.0,10.4875
3989,US-2016-159415,808,729,1641,85,79.12,5,0.2,13.846
3990,CA-2014-122588,318,482,756,470,52.96,2,0.0,20.1248
3991,CA-2014-137589,296,475,1440,208,286.344,3,0.2,-64.4274
3992,CA-2015-161998,464,107,756,86,63.552,3,0.2,14.2992
3993,CA-2015-161998,464,107,616,86,41.376,3,0.2,4.6548
3994,CA-2015-161998,464,107,923,86,172.704,6,0.2,10.794
3995,CA-2015-105627,411,730,1550,310,512.94,3,0.0,97.4586
3996,CA-2015-105627,411,730,1277,310,860.93,7,0.0,189.4046
3997,CA-2015-105627,411,730,350,310,769.95,5,0.0,223.2855
3998,CA-2015-105627,411,730,1642,310,14.98,1,0.0,4.494
3999,CA-2015-105627,411,730,1306,310,373.08,6,0.0,82.0776
4000,US-2015-149629,539,173,268,455,231.92,5,0.2,5.798
4001,CA-2014-116834,273,657,1148,6,63.47,11,0.0,19.041
4001,CA-2014-116834,273,657,1148,60,63.47,11,0.0,19.041
4001,CA-2014-116834,273,657,1148,61,63.47,11,0.0,19.041
4002,CA-2014-116834,273,657,1643,6,345.0,5,0.0,58.65
4002,CA-2014-116834,273,657,1643,60,345.0,5,0.0,58.65
4002,CA-2014-116834,273,657,1643,61,345.0,5,0.0,58.65
4003,CA-2016-145730,763,418,337,66,637.896,3,0.3,-127.5792
4004,CA-2016-145730,763,418,1644,66,287.91,3,0.4,33.5895
4005,CA-2016-145730,763,418,376,66,36.6,3,0.2,11.895
4006,US-2015-168732,682,731,1341,237,1.78,1,0.0,0.4984
4007,US-2015-168732,682,731,1460,237,25.92,4,0.0,12.4416
4008,US-2015-168732,682,731,1645,237,101.94,6,0.0,21.4074
4009,CA-2015-107468,690,150,1015,128,6.848,2,0.2,0.5992
4010,CA-2017-144463,1065,57,1646,2,474.43,11,0.0,199.2606
4010,CA-2017-144463,1065,57,1646,4,474.43,11,0.0,199.2606
4010,CA-2017-144463,1065,57,1646,14,474.43,11,0.0,199.2606
4010,CA-2017-144463,1065,57,1646,26,474.43,11,0.0,199.2606
4010,CA-2017-144463,1065,57,1646,63,474.43,11,0.0,199.2606
4010,CA-2017-144463,1065,57,1646,142,474.43,11,0.0,199.2606
4011,CA-2017-100811,1389,694,528,12,8.448,2,0.2,2.64
4011,CA-2017-100811,1389,694,528,64,8.448,2,0.2,2.64
4011,CA-2017-100811,1389,694,528,75,8.448,2,0.2,2.64
4011,CA-2017-100811,1389,694,528,106,8.448,2,0.2,2.64
4012,CA-2017-100811,1389,694,582,12,39.296,4,0.2,3.9296
4012,CA-2017-100811,1389,694,582,64,39.296,4,0.2,3.9296
4012,CA-2017-100811,1389,694,582,75,39.296,4,0.2,3.9296
4012,CA-2017-100811,1389,694,582,106,39.296,4,0.2,3.9296
4013,CA-2015-153612,694,458,793,471,17.12,4,0.0,4.9648
4014,CA-2015-165624,574,652,1118,149,542.94,3,0.0,152.0232
4015,CA-2015-165624,574,652,1197,149,8.64,3,0.0,4.2336
4016,CA-2015-165624,574,652,1432,149,193.8,5,0.0,94.962
4017,CA-2015-165624,574,652,1128,149,21.4,5,0.0,9.63
4018,CA-2015-165624,574,652,1647,149,97.88,2,0.0,48.94
4019,CA-2015-165624,574,652,1141,149,251.91,9,0.0,47.8629
4020,CA-2015-165624,574,652,23,149,25.86,3,0.0,6.7236
4021,CA-2014-154963,163,732,169,182,170.058,3,0.3,-4.8588
4022,CA-2014-154963,163,732,41,182,82.782,3,0.4,-15.1767
4023,CA-2014-154963,163,732,2,182,853.93,5,0.3,0.0
4024,CA-2017-130764,1364,706,1230,10,556.665,5,0.15,6.549
4024,CA-2017-130764,1364,706,1230,35,556.665,5,0.15,6.549
4024,CA-2017-130764,1364,706,1230,95,556.665,5,0.15,6.549
4025,CA-2017-130764,1364,706,1648,10,95.84,4,0.2,34.742
4025,CA-2017-130764,1364,706,1648,35,95.84,4,0.2,34.742
4025,CA-2017-130764,1364,706,1648,95,95.84,4,0.2,34.742
4026,CA-2017-139311,1287,246,1300,472,29.664,4,0.2,10.0116
4027,CA-2017-139311,1287,246,1210,472,9.184,7,0.2,2.87
4028,CA-2017-139311,1287,246,670,472,153.584,2,0.2,13.4386
4029,CA-2017-139311,1287,246,1243,472,12.864,8,0.8,-22.512
4030,CA-2017-124296,1422,395,967,300,479.97,3,0.0,239.985
4031,CA-2017-124296,1422,395,1356,300,232.88,4,0.0,60.5488
4032,CA-2016-169957,968,18,649,473,236.88,6,0.0,66.3264
4032,CA-2016-169957,968,18,864,473,236.88,6,0.0,66.3264
4033,CA-2016-169957,968,18,100,473,29.9,5,0.0,14.651
4034,CA-2016-169957,968,18,1082,473,100.0,4,0.0,21.0
4035,US-2016-108777,1045,488,352,204,18.693,3,0.7,-14.3313
4036,US-2016-108777,1045,488,431,204,383.952,6,0.2,76.7904
4037,CA-2015-148859,700,652,1028,27,24.816,2,0.2,1.551
4037,CA-2015-148859,700,652,1028,37,24.816,2,0.2,1.551
4037,CA-2015-148859,700,652,1028,156,24.816,2,0.2,1.551
4037,CA-2015-148859,700,652,1554,27,24.816,2,0.2,1.551
4037,CA-2015-148859,700,652,1554,37,24.816,2,0.2,1.551
4037,CA-2015-148859,700,652,1554,156,24.816,2,0.2,1.551
4038,CA-2014-110786,352,296,1488,10,24.9,5,0.0,8.217
4038,CA-2014-110786,352,296,1488,35,24.9,5,0.0,8.217
4038,CA-2014-110786,352,296,1488,95,24.9,5,0.0,8.217
4039,CA-2014-110786,352,296,1168,10,21.12,4,0.0,9.504
4039,CA-2014-110786,352,296,1168,35,21.12,4,0.0,9.504
4039,CA-2014-110786,352,296,1168,95,21.12,4,0.0,9.504
4040,CA-2014-110786,352,296,967,10,767.952,6,0.2,287.982
4040,CA-2014-110786,352,296,967,35,767.952,6,0.2,287.982
4040,CA-2014-110786,352,296,967,95,767.952,6,0.2,287.982
4041,CA-2014-110786,352,296,576,10,14.352,3,0.2,4.6644
4041,CA-2014-110786,352,296,576,35,14.352,3,0.2,4.6644
4041,CA-2014-110786,352,296,576,95,14.352,3,0.2,4.6644
4042,CA-2014-110786,352,296,521,10,191.976,3,0.2,19.1976
4042,CA-2014-110786,352,296,521,35,191.976,3,0.2,19.1976
4042,CA-2014-110786,352,296,521,95,191.976,3,0.2,19.1976
4043,CA-2014-110786,352,296,942,10,274.77,9,0.0,126.3942
4043,CA-2014-110786,352,296,942,35,274.77,9,0.0,126.3942
4043,CA-2014-110786,352,296,942,95,274.77,9,0.0,126.3942
4044,CA-2014-110786,352,296,1552,10,70.56,6,0.0,23.9904
4044,CA-2014-110786,352,296,1552,35,70.56,6,0.0,23.9904
4044,CA-2014-110786,352,296,1552,95,70.56,6,0.0,23.9904
4045,CA-2015-137750,518,536,519,10,204.85,5,0.0,57.358
4045,CA-2015-137750,518,536,519,35,204.85,5,0.0,57.358
4045,CA-2015-137750,518,536,519,95,204.85,5,0.0,57.358
4046,CA-2015-136378,435,689,792,15,9.156,3,0.8,-13.734
4046,CA-2015-136378,435,689,792,17,9.156,3,0.8,-13.734
4046,CA-2015-136378,435,689,792,33,9.156,3,0.8,-13.734
4046,CA-2015-136378,435,689,792,67,9.156,3,0.8,-13.734
4047,CA-2017-100356,1358,728,817,27,23.992,2,0.8,-62.3792
4047,CA-2017-100356,1358,728,817,37,23.992,2,0.8,-62.3792
4047,CA-2017-100356,1358,728,817,156,23.992,2,0.8,-62.3792
4048,US-2015-166520,538,723,992,24,80.88,3,0.0,39.6312
4048,US-2015-166520,538,723,992,30,80.88,3,0.0,39.6312
4048,US-2015-166520,538,723,992,46,80.88,3,0.0,39.6312
4048,US-2015-166520,538,723,992,165,80.88,3,0.0,39.6312
4049,US-2015-166520,538,723,884,24,599.9,10,0.0,191.968
4049,US-2015-166520,538,723,884,30,599.9,10,0.0,191.968
4049,US-2015-166520,538,723,884,46,599.9,10,0.0,191.968
4049,US-2015-166520,538,723,884,165,599.9,10,0.0,191.968
4050,CA-2017-136350,1239,655,743,24,276.69,3,0.0,49.8042
4050,CA-2017-136350,1239,655,743,30,276.69,3,0.0,49.8042
4050,CA-2017-136350,1239,655,743,46,276.69,3,0.0,49.8042
4050,CA-2017-136350,1239,655,743,165,276.69,3,0.0,49.8042
4051,CA-2017-136350,1239,655,270,24,172.764,2,0.1,32.6332
4051,CA-2017-136350,1239,655,270,30,172.764,2,0.1,32.6332
4051,CA-2017-136350,1239,655,270,46,172.764,2,0.1,32.6332
4051,CA-2017-136350,1239,655,270,165,172.764,2,0.1,32.6332
4052,CA-2014-122931,261,417,1286,12,4.224,3,0.2,1.4784
4052,CA-2014-122931,261,417,1286,64,4.224,3,0.2,1.4784
4052,CA-2014-122931,261,417,1286,75,4.224,3,0.2,1.4784
4052,CA-2014-122931,261,417,1286,106,4.224,3,0.2,1.4784
4053,CA-2014-122931,261,417,1179,12,409.272,2,0.4,-81.8544
4053,CA-2014-122931,261,417,1179,64,409.272,2,0.4,-81.8544
4053,CA-2014-122931,261,417,1179,75,409.272,2,0.4,-81.8544
4053,CA-2014-122931,261,417,1179,106,409.272,2,0.4,-81.8544
4054,CA-2014-122931,261,417,1649,12,55.44,11,0.2,18.018
4054,CA-2014-122931,261,417,1649,64,55.44,11,0.2,18.018
4054,CA-2014-122931,261,417,1649,75,55.44,11,0.2,18.018
4054,CA-2014-122931,261,417,1649,106,55.44,11,0.2,18.018
4055,CA-2014-122931,261,417,1232,12,20.928,4,0.2,6.8016
4055,CA-2014-122931,261,417,1232,64,20.928,4,0.2,6.8016
4055,CA-2014-122931,261,417,1232,75,20.928,4,0.2,6.8016
4055,CA-2014-122931,261,417,1232,106,20.928,4,0.2,6.8016
4056,CA-2014-122931,261,417,462,12,1801.632,6,0.2,-337.806
4056,CA-2014-122931,261,417,462,64,1801.632,6,0.2,-337.806
4056,CA-2014-122931,261,417,462,75,1801.632,6,0.2,-337.806
4056,CA-2014-122931,261,417,462,106,1801.632,6,0.2,-337.806
